"","Ripetute","Stile","Vasche","Distanza","Tempo","Tempo cumulato","Passo medio","Passo migliore","Swolf medio","FC Media","FC max","Totale bracciate","Bracciate medie","Calorie"
"","1.19","Dorso","1","25","0:22.2","10:36","1:29","1:29","29","146","148","7","--","--"
"","1.20","Rana","1","25","0:37.5","11:13","2:30","2:30","49","143","151","11","--","--"
"","1.21","--","1","--","0:36.2","11:49","--","--","--","134","141","--","--","--"
"","","Riposo","0","0","0:10.1","11:59","0","0","0","122","125","0","0","1"
"","2","Misto","6","150","6:03.1","18:03","2:04","0:41","39","135","151","47","8","59"
"","2.1","Rana","1","25","0:18.6","0:18.6","1:15","1:15","24","121","126","5","--","--"
"","2.2","Rana","1","25","0:10.3","0:28.9","0:41","0:41","15","131","132","5","--","--"
"","2.3","Rana","1","25","0:37.4","1:06.3","2:29","2:29","46","143","149","9","--","--"
"","2.4","Rana","1","25","0:45.7","1:52.0","3:03","3:03","56","140","151","10","--","--"
"","2.5","Rana","1","25","0:47.3","2:39.3","3:09","3:09","57","136","141","10","--","--"
"","2.6","Stile libero","1","25","0:26.1","3:05.4","1:44","1:44","34","136","140","8","--","--"
"","2.7","--","1","--","2:57.7","6:03.1","--","--","--","132","146","--","--","--"
"","","Riposo","0","0","0:42.3","18:45","0","0","0","129","145","0","0","6"
"","3","Misto","36","900","20:43","39:27","2:18","1:46","48","148","156","468","13","242"
"","3.1","Stile libero","1","25","0:27","0:27","1:48","1:48","38","126","139","11","--","--"
"","3.2","Stile libero","1","25","0:28.5","0:55.5","1:54","1:54","40","146","155","11","--","--"
"","3.3","Stile libero","1","25","0:30.4","1:25.9","2:02","2:02","41","150","153","11","--","--"
"","3.4","Dorso","1","25","0:36.3","2:02.2","2:25","2:25","49","148","153","13","--","--"
"","3.5","Dorso","1","25","0:36.8","2:38.9","2:27","2:27","50","144","146","13","--","--"
"","3.6","Dorso","1","25","0:34.6","3:13.5","2:18","2:18","48","146","147","13","--","--"
"","3.7","Stile libero","1","25","0:31","3:44.5","2:04","2:04","43","149","152","12","--","--"
"","3.8","Stile libero","1","25","0:28.7","4:13.2","1:55","1:55","40","150","152","11","--","--"
"","3.9","Stile libero","1","25","0:27.7","4:40.9","1:51","1:51","39","152","153","11","--","--"
"","3.10","Dorso","1","25","0:40.9","5:21.8","2:44","2:44","55","149","154","14","--","--"
"","3.11","Dorso","1","25","0:42.4","6:04.2","2:50","2:50","58","145","148","16","--","--"
"","3.12","Dorso","1","25","0:40.3","6:44.5","2:41","2:41","55","145","149","15","--","--"
"","3.13","Stile libero","1","25","0:29.8","7:14.2","1:59","1:59","42","148","151","12","--","--"
"","3.14","Stile libero","1","25","0:29.3","7:43.5","1:57","1:57","40","151","152","11","--","--"
"","3.15","Stile libero","1","25","0:34.3","8:17.7","2:17","2:17","46","153","156","12","--","--"
"","3.16","Dorso","1","25","0:44.3","9:02.1","2:57","2:57","60","152","153","16","--","--"
"","3.17","Dorso","1","25","0:35.5","9:37.6","2:22","2:22","49","145","147","13","--","--"
"","3.18","Dorso","1","25","0:41.1","10:19","2:44","2:44","57","148","151","16","--","--"
"","3.19","Stile libero","1","25","0:28.8","10:47","1:55","1:55","39","149","152","10","--","--"
"","3.20","Stile libero","1","25","0:27.9","11:15","1:52","1:52","39","152","154","11","--","--"
"","3.21","Stile libero","1","25","0:27","11:42","1:48","1:48","38","155","156","11","--","--"
"","3.22","Dorso","1","25","0:42.4","12:25","2:50","2:50","58","153","156","16","--","--"
"","3.23","Dorso","1","25","0:48.6","13:13","3:15","3:15","66","147","151","17","--","--"
"","3.24","Dorso","1","25","0:32.7","13:46","2:11","2:11","46","143","145","13","--","--"
"","3.25","Stile libero","1","25","0:29.9","14:16","1:59","1:59","41","148","151","11","--","--"
"","3.26","Stile libero","1","25","0:31.8","14:48","2:07","2:07","45","151","153","13","--","--"
"","3.27","Stile libero","1","25","0:27.2","15:15","1:49","1:49","38","151","153","11","--","--"
"","3.28","Dorso","1","25","0:43","15:58","2:52","2:52","58","153","155","15","--","--"
"","3.29","Dorso","1","25","0:43.5","16:42","2:54","2:54","60","147","152","16","--","--"
"","3.30","Dorso","1","25","0:37.1","17:19","2:29","2:29","52","148","151","15","--","--"
"","3.31","Stile libero","1","25","0:27.9","17:47","1:51","1:51","39","149","152","11","--","--"
"","3.32","Stile libero","1","25","0:29.3","18:16","1:57","1:57","41","150","154","12","--","--"
"","3.33","Stile libero","1","25","0:26.6","18:42","1:46","1:46","38","148","154","11","--","--"
"","3.34","Dorso","1","25","0:37.2","19:20","2:29","2:29","51","147","153","14","--","--"
"","3.35","Dorso","1","25","0:49.9","20:09","3:20","3:20","67","147","153","17","--","--"
"","3.36","Dorso","1","25","0:33.1","20:43","2:12","2:12","46","146","150","13","--","--"
"","","Riposo","0","0","1:09.1","40:37","0","0","0","130","150","0","0","7"
"","4","Stile libero","4","100","1:46.6","42:23","1:47","1:42","38","144","159","45","11","18"
"","4.1","Stile libero","1","25","0:25.6","0:25.6","1:42","1:42","37","124","133","11","--","--"
"","4.2","Stile libero","1","25","0:26.7","0:52.3","1:47","1:47","39","144","158","12","--","--"
"","4.3","Stile libero","1","25","0:27.7","1:20.0","1:51","1:51","39","155","159","11","--","--"
"","4.4","Stile libero","1","25","0:26.6","1:46.6","1:47","1:47","38","152","154","11","--","--"
"","","Riposo","0","0","0:42.7","43:06","0","0","0","148","156","0","0","8"
"","5","Misto","14","350","7:25.7","50:32","2:07","0:44","44","133","150","169","12","54"
"","5.1","Rana","1","25","0:36.6","0:36.6","2:26","2:26","57","133","140","20","--","--"
"","5.2","Rana","1","25","0:36.3","1:12.9","2:25","2:25","57","142","147","21","--","--"
"","5.3","Rana","1","25","0:16.5","1:29.4","1:06","1:06","23","148","150","6","--","--"
"","5.4","Dorso","1","25","0:26.5","1:55.9","1:46","1:46","36","143","146","9","--","--"
"","5.5","Stile libero","1","25","0:48.9","2:44.9","3:16","3:16","64","136","145","15","--","--"
"","5.6","Stile libero","1","25","0:34.4","3:19.2","2:18","2:18","46","133","139","12","--","--"
"","5.7","Rana","1","25","0:52.8","4:12.1","3:31","3:31","75","128","138","22","--","--"
"","5.8","Rana","1","25","0:26.4","4:38.5","1:46","1:46","33","129","136","7","--","--"
"","5.9","Stile libero","1","25","0:25.6","5:04.1","1:42","1:42","33","124","128","7","--","--"
"","5.10","Stile libero","1","25","0:37.9","5:42.0","2:32","2:32","51","132","136","13","--","--"
"","5.11","Rana","1","25","0:11","5:53.0","0:44","0:44","15","131","133","4","--","--"
"","5.12","Rana","1","25","0:36.6","6:29.6","2:26","2:26","54","126","130","17","--","--"
"","5.13","Rana","1","25","0:22.4","6:52.1","1:30","1:30","26","131","134","4","--","--"
"","5.14","Stile libero","1","25","0:33.7","7:25.7","2:15","2:15","46","128","139","12","--","--"
"","Riepilogo","--","80","2,000","50:32","50:32","2:13","0:41","45","138","159","969","12","500"
